Sensor,Set,Round,Path_Number,Paso1_From,Paso1_To,Paso1_Set,Paso1_Offset_K,Paso1_Error_K,Paso2_From,Paso2_To,Paso2_Set,Paso2_Offset_K,Paso2_Error_K,Paso3_From,Paso3_To,Paso3_Set,Paso3_Offset_K,Paso3_Error_K,Total_Offset_K,Total_Error_K
49110,16.0,1,1,49110,49106,16.0,-0.025619632744887433,0.00039680750284058856,49106,49112,51.0,-0.08416268108018274,0.0001702924306880763,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.3872693563509422,0.0004823513705892351
49110,16.0,1,2,49110,49106,16.0,-0.025619632744887433,0.00039680750284058856,49106,49167,51.0,0.393394508520774,0.0002600573034698277,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.387677775208173,0.0005094206541783794
49110,16.0,1,3,49110,49112,16.0,-0.1072997308087087,0.0003361907028457612,49112,49167,51.0,0.4775571896009567,0.00031085255835789955,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.39016035822453443,0.0004940414043605298
49111,16.0,1,0,49111,PROMEDIO,16.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.025856980674251902,0.0002780034736888481
49111,16.0,1,1,49111,49106,16.0,-0.439841137656039,0.00038001910549667086,49106,49112,51.0,-0.08416268108018274,0.0001702924306880763,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,-0.026952148560209388,0.0004686375688538209
49111,16.0,1,2,49111,49106,16.0,-0.439841137656039,0.00038001910549667086,49106,49167,51.0,0.393394508520774,0.0002600573034698277,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,-0.02654372970297858,0.0004964551632679775
49111,16.0,1,3,49111,49112,16.0,-0.5215212357198602,0.00031620011845638683,49112,49167,51.0,0.4775571896009567,0.00031085255835789955,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,-0.024061146686617074,0.00048066124813056304
49112,16.0,1,0,49112,PROMEDIO,16.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4959298984607213,0.00023830958030462865
49112,16.0,1,1,49112,49106,16.0,0.08168009806382126,0.00033572410359807584,49106,49112,51.0,-0.08416268108018274,0.0001702924306880763,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.49456908715965087,0.00043349431845811023
49112,16.0,1,2,49112,49106,16.0,0.08168009806382126,0.00033572410359807584,49106,49167,51.0,0.393394508520774,0.0002600573034698277,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.4949775060168817,0.00046342624259926833
49112,16.0,1,3,49112,49112,16.0,0.0,0.0,49112,49167,51.0,0.4775571896009567,0.00031085255835789955,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.4974600890332431,0.0003620120447479581
49113,17.0,1,0,49113,PROMEDIO,17.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.36061845791678493,0.0002460842755814713
49113,17.0,1,1,49113,49119,17.0,-0.07589057288564943,0.0003485809765539836,49119,49112,51.0,-0.060019265967087274,0.00026936834970041476,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.3611418313232756,0.0004901786852615385
49113,17.0,1,2,49113,49119,17.0,-0.07589057288564943,0.0003485809765539836,49119,49167,51.0,0.4175379236338695,0.0003334510413219154,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.36155025018050646,0.0005168381774588105
49113,17.0,1,3,49113,49123,17.0,0.402586976713226,0.000322370247659634,49123,49112,51.0,-0.539870942729839,0.00026375967878406863,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.3597677041593993,0.00046872047445944314
49113,17.0,1,4,49113,49123,17.0,0.402586976713226,0.000322370247659634,49123,49167,51.0,-0.06231375312888232,0.00032893685912439163,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.3601761230166301,0.0004965334242240898
49114,17.0,1,0,49114,PROMEDIO,17.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.47913773903725276,0.0002663483027465465
49114,17.0,1,1,49114,49119,17.0,0.04262277248786042,0.0004035737926239376,49119,49112,51.0,-0.060019265967087274,0.00026936834970041476,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.4796551766967855,0.0005306960074866501
49114,17.0,1,2,49114,49119,17.0,0.04262277248786042,0.0004035737926239376,49119,49167,51.0,0.4175379236338695,0.0003334510413219154,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.48006359555401634,0.0005554140892671745
49114,17.0,1,3,49114,49123,17.0,0.5211003220867358,0.00038116359408221805,49123,49112,51.0,-0.539870942729839,0.00026375967878406863,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.4782810495329091,0.0005109422590225099
49114,17.0,1,4,49114,49123,17.0,0.5211003220867358,0.00038116359408221805,49123,49167,51.0,-0.06231375312888232,0.00032893685912439163,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.4786894683901399,0.0005365711045604674
49115,17.0,1,0,49115,PROMEDIO,17.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.3726462036368402,0.00027455586519902235
49115,17.0,1,1,49115,49119,17.0,-0.06387080109587853,0.00042493588187862263,49119,49112,51.0,-0.060019265967087274,0.00026936834970041476,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.3731616031130465,0.0005471169436028867
49115,17.0,1,2,49115,49119,17.0,-0.06387080109587853,0.00042493588187862263,49119,49167,51.0,0.4175379236338695,0.0003334510413219154,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.37357002197027733,0.0005711247746084727
49115,17.0,1,3,49115,49123,17.0,0.41460674850299695,0.00040371324361329494,49123,49112,51.0,-0.539870942729839,0.00026375967878406863,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.3717874759491702,0.0005279779253625281
49115,17.0,1,4,49115,49123,17.0,0.41460674850299695,0.00040371324361329494,49123,49167,51.0,-0.06231375312888232,0.00032893685912439163,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.37219589480640103,0.0005528175538677601
49116,17.0,1,0,49116,PROMEDIO,17.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4307481048094479,0.000289195764866547
49116,17.0,1,1,49116,49119,17.0,-0.0057721134619839465,0.0004620498000719723,49119,49112,51.0,-0.060019265967087274,0.00026936834970041476,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.4312602907469411,0.0005764169185719232
49116,17.0,1,2,49116,49119,17.0,-0.0057721134619839465,0.0004620498000719723,49119,49167,51.0,0.4175379236338695,0.0003334510413219154,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.4316687096041719,0.0005992520523203618
49116,17.0,1,3,49116,49123,17.0,0.47270543613689153,0.00044261032196205556,49123,49112,51.0,-0.539870942729839,0.00026375967878406863,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.4298861635830648,0.0005582832647578702
49116,17.0,1,4,49116,49123,17.0,0.47270543613689153,0.00044261032196205556,49123,49167,51.0,-0.06231375312888232,0.00032893685912439163,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.4302945824402956,0.0005818305267884461
49118,17.0,1,0,49118,PROMEDIO,17.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.40902134506505045,0.00029838739528188275
49118,17.0,1,1,49118,49119,17.0,-0.0275006533699466,0.00048481085884778674,49119,49112,51.0,-0.060019265967087274,0.00026936834970041476,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.4095317508389784,0.0005948176318218301
49118,17.0,1,2,49118,49119,17.0,-0.0275006533699466,0.00048481085884778674,49119,49167,51.0,0.4175379236338695,0.0003334510413219154,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.4099401696962093,0.0006169721009254346
49118,17.0,1,3,49118,49123,17.0,0.45097689622892884,0.0004663211856837876,49123,49112,51.0,-0.539870942729839,0.00026375967878406863,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.4081576236751021,0.0005772622929127497
49118,17.0,1,4,49118,49123,17.0,0.45097689622892884,0.0004663211856837876,49123,49167,51.0,-0.06231375312888232,0.00032893685912439163,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.4085660425323329,0.0006000652572954875
49119,17.0,1,0,49119,PROMEDIO,17.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4368486824951971,0.00021855553918176472
49119,17.0,1,1,49119,49123,17.0,0.47847754959887545,0.0004747960338834589,49123,49112,51.0,-0.539870942729839,0.00026375967878406863,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.4356582770450487,0.0005841297633170341
49119,17.0,1,2,49119,49123,17.0,0.47847754959887545,0.0004747960338834589,49123,49167,51.0,-0.06231375312888232,0.00032893685912439163,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.43606669590227953,0.0006066746562920103
49119,17.0,1,3,49119,49119,17.0,0.0,0.0,49119,49112,51.0,-0.060019265967087274,0.00026936834970041476,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.43703240420892503,0.0003446250807318028
49119,17.0,1,4,49119,49119,17.0,0.0,0.0,49119,49167,51.0,0.4175379236338695,0.0003334510413219154,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.4374408230661559,0.00038159272066381984
49120,17.0,1,0,49120,PROMEDIO,17.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.41164121962642836,0.00029403988547270916
49120,17.0,1,1,49120,49119,17.0,-0.024879957637020715,0.00047409191991695777,49119,49112,51.0,-0.060019265967087274,0.00026936834970041476,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.4121524465719043,0.0005861139776527673
49120,17.0,1,2,49120,49119,17.0,-0.024879957637020715,0.00047409191991695777,49119,49167,51.0,0.4175379236338695,0.0003334510413219154,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.41256086542913517,0.0006085853703418799
49120,17.0,1,3,49120,49123,17.0,0.45359759196185473,0.0004551670329575199,49123,49112,51.0,-0.539870942729839,0.00026375967878406863,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.410778319408028,0.0005682898331773178
49120,17.0,1,4,49120,49123,17.0,0.45359759196185473,0.0004551670329575199,49123,49167,51.0,-0.06231375312888232,0.00032893685912439163,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.4111867382652588,0.0005914388325828109
49121,17.0,1,0,49121,PROMEDIO,17.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.33809528474969597,0.00028171093383148085
49121,17.0,1,1,49121,49119,17.0,-0.0984233532253094,0.0004432194350675451,49119,49112,51.0,-0.060019265967087274,0.00026936834970041476,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.33860905098361566,0.0005614355830288951
49121,17.0,1,2,49121,49119,17.0,-0.0984233532253094,0.0004432194350675451,49119,49167,51.0,0.4175379236338695,0.0003334510413219154,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.33901746984084646,0.0005848559413096612
49121,17.0,1,3,49121,49123,17.0,0.3800541963735661,0.0004229152952807438,49123,49112,51.0,-0.539870942729839,0.00026375967878406863,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.33723492381973935,0.0005428016705793658
49121,17.0,1,4,49121,49123,17.0,0.3800541963735661,0.0004229152952807438,49123,49167,51.0,-0.06231375312888232,0.00032893685912439163,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.33764334267697016,0.0005669922501921564
49122,17.0,1,0,49122,PROMEDIO,17.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.05356984851259588,0.00027956864419541495
49122,17.0,1,1,49122,49119,17.0,-0.49008801062559715,0.0004377757729043852,49119,49112,51.0,-0.060019265967087274,0.00026936834970041476,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,-0.05305560641667212,0.0005571481612743897
49122,17.0,1,2,49122,49119,17.0,-0.49008801062559715,0.0004377757729043852,49119,49167,51.0,0.4175379236338695,0.0003334510413219154,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,-0.052647187559441255,0.0005807414500495448
49122,17.0,1,3,49122,49123,17.0,-0.011610461026721697,0.00041720679129520014,49123,49112,51.0,-0.539870942729839,0.00026375967878406863,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,-0.05442973358054842,0.000538365873086499
49122,17.0,1,4,49122,49123,17.0,-0.011610461026721697,0.00041720679129520014,49123,49167,51.0,-0.06231375312888232,0.00032893685912439163,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,-0.054021314723317615,0.0005627471648070765
49123,17.0,1,0,49123,PROMEDIO,17.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.042270546192000755,0.00021693429977204297
49123,17.0,1,1,49123,49119,17.0,-0.47847754959887545,0.0004747960338834589,49119,49112,51.0,-0.060019265967087274,0.00026936834970041476,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,-0.04144514538995042,0.0005866836626844693
49123,17.0,1,2,49123,49119,17.0,-0.47847754959887545,0.0004747960338834589,49119,49167,51.0,0.4175379236338695,0.0003334510413219154,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,-0.04103672653271956,0.0006091340396456914
49123,17.0,1,3,49123,49123,17.0,0.0,0.0,49123,49112,51.0,-0.539870942729839,0.00026375967878406863,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,-0.042819272553826726,0.00034025917563138794
49123,17.0,1,4,49123,49123,17.0,0.0,0.0,49123,49167,51.0,-0.06231375312888232,0.00032893685912439163,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,-0.04241085369659592,0.00037765442509729206
49125,18.0,1,0,49125,PROMEDIO,18.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.40088258994021964,0.0002122814993176571
49125,18.0,1,1,49125,49126,18.0,-0.04625990699789377,0.00017103089575318934,49126,49112,51.0,-0.04988669967872943,0.0002648943900263291,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.40090506349938915,0.00038161203285357227
49125,18.0,1,2,49125,49126,18.0,-0.04625990699789377,0.00017103089575318934,49126,49167,51.0,0.42767048992222734,0.0003298474298911025,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.40131348235661995,0.00041530025501178107
49125,18.0,1,3,49125,49131,18.0,0.4459317909248576,0.00024907736025212983,49131,49112,51.0,-0.542570533917999,0.00029855178573640176,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.40041292718287086,0.00044427450816543625
49125,18.0,1,4,49125,49131,18.0,0.4459317909248576,0.00024907736025212983,49131,49167,51.0,-0.06501334431704225,0.0003574401459052119,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.4008213460401017,0.00047352549751819567
49126,18.0,1,0,49126,PROMEDIO,18.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4471795879168007,0.00020441170369197916
49126,18.0,1,1,49126,49131,18.0,0.49219169792275136,0.0003021441687213367,49131,49112,51.0,-0.542570533917999,0.00029855178573640176,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.44667283418076464,0.00047605819592543366
49126,18.0,1,2,49126,49131,18.0,0.49219169792275136,0.0003021441687213367,49131,49167,51.0,-0.06501334431704225,0.0003574401459052119,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.4470812530379955,0.0005034659512836922
49126,18.0,1,3,49126,49126,18.0,0.0,0.0,49126,49112,51.0,-0.04988669967872943,0.0002648943900263291,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.4471649704972829,0.0003411395261714737
49126,18.0,1,4,49126,49126,18.0,0.0,0.0,49126,49167,51.0,0.42767048992222734,0.0003298474298911025,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.44757338935451374,0.0003784477962820131
49127,18.0,1,0,49127,PROMEDIO,18.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.4399218147555672,0.0002457719835466381
49127,18.0,1,1,49127,49126,18.0,-0.0072159957036126085,0.0002990651409961904,49126,49112,51.0,-0.04988669967872943,0.0002648943900263291,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.4399489747936703,0.0004536696318639466
49127,18.0,1,2,49127,49126,18.0,-0.0072159957036126085,0.0002990651409961904,49126,49167,51.0,0.42767048992222734,0.0003298474298911025,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.44035739365090115,0.0004823512134013797
49127,18.0,1,3,49127,49131,18.0,0.4849757022191387,0.00034961110200779126,49131,49112,51.0,-0.542570533917999,0.00029855178573640176,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.439456838477152,0.0005075118026830245
49127,18.0,1,4,49127,49131,18.0,0.4849757022191387,0.00034961110200779126,49131,49167,51.0,-0.06501334431704225,0.0003574401459052119,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.43986525733438286,0.0005333055297451806
49128,18.0,1,0,49128,PROMEDIO,18.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,0.3976690327931597,0.0002524755153370583
49128,18.0,1,1,49128,49126,18.0,-0.049468036789171985,0.00032034088321202317,49126,49112,51.0,-0.04988669967872943,0.0002648943900263291,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.3976969337081109,0.0004679684367279023
49128,18.0,1,2,49128,49126,18.0,-0.049468036789171985,0.00032034088321202317,49126,49167,51.0,0.42767048992222734,0.0003298474298911025,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.39810535256534174,0.000495823573428867
49128,18.0,1,3,49128,49131,18.0,0.44272366113357936,0.0003679758763086108,49131,49112,51.0,-0.542570533917999,0.00029855178573640176,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,0.39720479739159265,0.0005203331171091852
49128,18.0,1,4,49128,49131,18.0,0.44272366113357936,0.0003679758763086108,49131,49167,51.0,-0.06501334431704225,0.0003574401459052119,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,0.3976132162488235,0.0005455209537265966
49129,18.0,1,0,49129,PROMEDIO,18.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.06670599464916716,0.00026809504141498536
49129,18.0,1,1,49129,49126,18.0,-0.5138415343333451,0.00036711019079555744,49126,49112,51.0,-0.04988669967872943,0.0002648943900263291,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,-0.06667656383606219,0.0005011447580314975
49129,18.0,1,2,49129,49126,18.0,-0.5138415343333451,0.00036711019079555744,49126,49167,51.0,0.42767048992222734,0.0003298474298911025,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,-0.06626814497883138,0.0005272500608787662
49129,18.0,1,3,49129,49131,18.0,-0.021649836410593815,0.0004093383151794876,49131,49112,51.0,-0.542570533917999,0.00029855178573640176,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,-0.06716870015258053,0.0005503618477778529
49129,18.0,1,4,49129,49131,18.0,-0.021649836410593815,0.0004093383151794876,49131,49167,51.0,-0.06501334431704225,0.0003574401459052119,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,-0.06676028129534967,0.0005742340304123981
49130,18.0,1,0,49130,PROMEDIO,18.0,,,PROMEDIO,PROMEDIO,,,,PROMEDIO,48484,57.0,,,-0.07158321053290632,0.00025923576346659725
49130,18.0,1,1,49130,49126,18.0,-0.5187195862644365,0.0003410073748615366,49126,49112,51.0,-0.04988669967872943,0.0002648943900263291,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,-0.07155461576715355,0.0004823507085373195
49130,18.0,1,2,49130,49126,18.0,-0.5187195862644365,0.0003410073748615366,49126,49167,51.0,0.42767048992222734,0.0003298474298911025,49167,48484,57.0,0.019902899432286403,0.0001855354615833488,-0.07114619690992274,0.0005094200273062187
49130,18.0,1,3,49130,49131,18.0,-0.026527888341685124,0.00038610101501807464,49131,49112,51.0,-0.542570533917999,0.00029855178573640176,49112,48484,57.0,0.4970516701760123,0.00021495845749603957,-0.0720467520836719,0.0005333050731180592
